X,Y,RSRP_PRED
0.5960784313694525,0.0,0.5477725
0.5999999999968831,0.0,0.4898928
0.6039215686243137,0.0,0.3386543
0.6078431372517443,0.0,0.43008453
0.611764705879175,0.0,0.42581832
0.6156862745066055,0.0,0.45098153
0.6196078431340362,0.0,0.49560922
0.6235294117614668,0.0,0.33852518
0.6274509803888974,0.0,-0.0068456875
0.631372549016328,0.0,0.6000246
0.6352941176437586,0.0,0.5499415
0.6392156862711892,0.0,0.43638936
0.6431372548986198,0.0,0.44025856
0.6470588235260504,0.0,0.44464412
0.650980392153481,0.0,0.39604315
0.6549019607809117,0.0,0.37448862
0.6588235294083422,0.0,0.45475814
0.6627450980357729,0.0,0.3607496
0.6666666666632035,0.0,0.23145458
0.670588235290634,0.0,0.3287301
0.6745098039180647,0.0,0.37873447
0.6784313725454952,0.0,0.49840438
0.6823529411729259,0.0,0.2331849
0.6862745098003565,0.0,0.553047
0.6901960784277871,0.0,0.24177498
0.6941176470552177,0.0,0.02816159
0.6980392156826484,0.0,0.30462274
0.7019607843100789,0.0,0.55851275
0.7058823529375096,0.0,0.3145352
0.7098039215649402,0.0,0.46468395
0.7137254901923707,0.0,0.41771686
0.7176470588198014,0.0,0.5405234
0.7215686274472319,0.0,0.14504328
0.7254901960746626,0.0,0.35013756
0.7294117647020932,0.0,-0.65301955
0.7333333333295238,0.0,0.4955146
0.7372549019569544,0.0,0.44337648
0.7411764705843851,0.0,0.5258572
0.7450980392118156,0.0,0.3483231
0.7490196078392463,0.0,0.26681992
0.7529411764666769,0.0,0.17582557
0.7568627450941074,0.0,0.66080916
0.7607843137215381,0.0,0.1843957
0.7647058823489686,0.0,0.40930024
0.7686274509763993,0.0,0.17814161
0.7725490196038299,0.0,0.30164185
0.7764705882312605,0.0,0.6118018
0.7803921568586911,0.0,0.44229963
0.7843137254861218,0.0,0.15060817
0.7882352941135523,0.0,0.3862835
0.792156862740983,0.0,0.30960715
0.7960784313684135,0.0,0.73451865
0.7999999999958441,0.0,0.31253412
0.8039215686232748,0.0,0.4746555
0.8078431372507053,0.0,0.30070618
0.811764705878136,0.0,0.5580456
0.8156862745055666,0.0,0.13022773
0.8196078431329972,0.0,0.37717852
0.8235294117604278,0.0,0.22756617
0.8274509803878585,0.0,0.4453599
0.831372549015289,0.0,0.24313727
0.8352941176427197,0.0,0.33082014
0.8392156862701502,0.0,0.6584205
0.8431372548975808,0.0,0.18227662
0.8470588235250115,0.0,0.24680182
0.850980392152442,0.0,0.31874904
0.8549019607798727,0.0,0.74772775
0.8588235294073033,0.0,0.3725413
0.8627450980347339,0.0,-0.20225148
0.8666666666621645,0.0,0.43529525
0.8705882352895951,0.0,0.6831711
0.8745098039170257,0.0,0.29711348
0.8784313725444564,0.0,0.38113514
0.8823529411718869,0.0,0.30381733
0.8862745097993175,0.0,0.3849497
0.8901960784267482,0.0,0.8245693
0.8941176470541787,0.0,0.34120852
0.8980392156816094,0.0,0.13469078
0.90196078430904,0.0,0.55873513
0.9058823529364706,0.0,0.15974155
0.9098039215639012,0.0,0.2602839
0.9137254901913318,0.0,0.33441275
0.9176470588187624,0.0,0.51201755
0.9215686274461931,0.0,0.14011544
0.9254901960736236,0.0,0.3790022
0.9294117647010542,0.0,0.3394914
0.9333333333284849,0.0,0.78212094
0.9372549019559154,0.0,0.059673563
0.9411764705833461,0.0,0.24189278
0.9450980392107767,0.0,0.35496357
0.9490196078382073,0.0,0.3279939
0.9529411764656379,0.0,0.33666545
0.9568627450930685,0.0,0.23172058
0.9607843137204991,0.0,0.26894298
0.9647058823479298,0.0,0.26250347
0.9686274509753603,0.0,0.26027694
0.9725490196027909,0.0,0.52327806
0.9764705882302216,0.0,0.15565298
0.9803921568576521,0.0,0.21216641
0.9843137254850828,0.0,-0.17279465
0.9882352941125133,0.0,0.42865258
0.992156862739944,0.0,0.32233325
0.9960784313673746,0.0,-0.08700637
0.9999999999948052,0.0,0.35639116
0.0,0.003921568627439548,0.41471702
0.003921568627430609,0.003921568627439548,0.2252157
0.007843137254861217,0.003921568627439548,0.42098975
0.011764705882291827,0.003921568627439548,0.48893726
0.015686274509722434,0.003921568627439548,0.47313467
0.019607843137153042,0.003921568627439548,0.28496373
0.023529411764583653,0.003921568627439548,0.3960594
0.02745098039201426,0.003921568627439548,0.07584827
0.03137254901944487,0.003921568627439548,0.29591578
0.03529411764687548,0.003921568627439548,0.47877532
0.039215686274306084,0.003921568627439548,0.49837884
0.04313725490173669,0.003921568627439548,0.3834422
0.04705882352916731,0.003921568627439548,0.42044213
0.050980392156597915,0.003921568627439548,0.24157912
0.05490196078402852,0.003921568627439548,0.27995378
0.05882352941145913,0.003921568627439548,0.31229934
0.06274509803888974,0.003921568627439548,0.40320525
0.06666666666632035,0.003921568627439548,0.41356558
0.07058823529375095,0.003921568627439548,0.42286244
0.07450980392118156,0.003921568627439548,0.41084924
0.07843137254861217,0.003921568627439548,0.30937013
0.08235294117604278,0.003921568627439548,0.22375558
0.08627450980347338,0.003921568627439548,0.37503448
0.09019607843090399,0.003921568627439548,0.4161859
0.09411764705833461,0.003921568627439548,0.523234
0.09803921568576522,0.003921568627439548,0.3357219
0.10196078431319583,0.003921568627439548,0.36342064
0.10588235294062644,0.003921568627439548,0.6296332
0.10980392156805704,0.003921568627439548,0.6424847
0.11372549019548765,0.003921568627439548,0.54005015
0.11764705882291826,0.003921568627439548,0.39468852
0.12156862745034887,0.003921568627439548,0.5167072
0.12549019607777948,0.003921568627439548,0.39571637
0.1294117647052101,0.003921568627439548,0.55163586
0.1333333333326407,0.003921568627439548,0.39456847
0.1372549019600713,0.003921568627439548,0.39691558
0.1411764705875019,0.003921568627439548,0.5123274
0.14509803921493253,0.003921568627439548,0.49711996
0.14901960784236312,0.003921568627439548,0.62716913
0.15294117646979374,0.003921568627439548,0.5165468
0.15686274509722434,0.003921568627439548,0.60470575
0.16078431372465496,0.003921568627439548,0.35139143
0.16470588235208555,0.003921568627439548,0.3765203
0.16862745097951617,0.003921568627439548,0.44351178
0.17254901960694677,0.003921568627439548,0.43015468
0.1764705882343774,0.003921568627439548,0.5698169
0.18039215686180798,0.003921568627439548,0.5074698
0.1843137254892386,0.003921568627439548,0.49538177
0.18823529411666923,0.003921568627439548,0.35896736
0.19215686274409982,0.003921568627439548,0.50491154
0.19607843137153044,0.003921568627439548,0.44373882
0.19999999999896104,0.003921568627439548,0.47244287
0.20392156862639166,0.003921568627439548,0.65221614
0.20784313725382225,0.003921568627439548,0.48876476
0.21176470588125287,0.003921568627439548,0.38542163
0.21568627450868347,0.003921568627439548,0.55682606
0.2196078431361141,0.003921568627439548,0.5822249
0.22352941176354468,0.003921568627439548,0.5416503
0.2274509803909753,0.003921568627439548,0.544357
0.2313725490184059,0.003921568627439548,0.49048033
0.23529411764583652,0.003921568627439548,0.5323506
0.23921568627326711,0.003921568627439548,0.5521059
0.24313725490069774,0.003921568627439548,0.42653003
0.24705882352812833,0.003921568627439548,0.5819095
0.25098039215555895,0.003921568627439548,0.40515438
0.25490196078298955,0.003921568627439548,0.2726513
0.2588235294104202,0.003921568627439548,0.72870666
0.2627450980378508,0.003921568627439548,0.63525677
0.2666666666652814,0.003921568627439548,0.6096968
0.270588235292712,0.003921568627439548,0.45499647
0.2745098039201426,0.003921568627439548,0.55815536
0.2784313725475732,0.003921568627439548,0.47670436
0.2823529411750038,0.003921568627439548,0.5215889
0.2862745098024344,0.003921568627439548,0.49570867
0.29019607842986506,0.003921568627439548,0.4256769
0.29411764705729565,0.003921568627439548,0.5393266
0.29803921568472624,0.003921568627439548,0.5616881
0.30196078431215684,0.003921568627439548,0.5021129
0.3058823529395875,0.003921568627439548,0.54569864
0.3098039215670181,0.003921568627439548,0.6046795
0.3137254901944487,0.003921568627439548,0.5083297
0.3176470588218793,0.003921568627439548,0.5777301
0.3215686274493099,0.003921568627439548,0.3840158
0.3254901960767405,0.003921568627439548,0.61312217
0.3294117647041711,0.003921568627439548,0.6025591
0.33333333333160176,0.003921568627439548,0.51808625
0.33725490195903235,0.003921568627439548,0.57561237
0.34117647058646294,0.003921568627439548,0.69864553
0.34509803921389354,0.003921568627439548,0.5254117
0.3490196078413242,0.003921568627439548,0.4914628
0.3529411764687548,0.003921568627439548,0.7668786
0.3568627450961854,0.003921568627439548,0.66812444
0.36078431372361597,0.003921568627439548,0.6189269
0.3647058823510466,0.003921568627439548,0.7707064
0.3686274509784772,0.003921568627439548,0.61982226
0.3725490196059078,0.003921568627439548,0.63879055
0.37647058823333845,0.003921568627439548,0.31184766
0.38039215686076905,0.003921568627439548,0.6976093
0.38431372548819964,0.003921568627439548,0.54058385
0.38823529411563024,0.003921568627439548,0.6039851
0.3921568627430609,0.003921568627439548,0.61633146
0.3960784313704915,0.003921568627439548,0.6511701
0.3999999999979221,0.003921568627439548,0.5308039
0.40392156862535267,0.003921568627439548,0.5166303
0.4078431372527833,0.003921568627439548,0.66883945
0.4117647058802139,0.003921568627439548,0.4708584
0.4156862745076445,0.003921568627439548,0.46515694
0.4196078431350751,0.003921568627439548,0.5794462
0.42352941176250575,0.003921568627439548,0.6048232
0.42745098038993634,0.003921568627439548,0.565665
0.43137254901736694,0.003921568627439548,0.5706737
0.43529411764479753,0.003921568627439548,0.440962
0.4392156862722282,0.003921568627439548,0.6966568
0.4431372548996588,0.003921568627439548,0.60651886
0.44705882352708937,0.003921568627439548,0.6696805
0.45098039215452,0.003921568627439548,0.5318898
0.4549019607819506,0.003921568627439548,0.54582596
0.4588235294093812,0.003921568627439548,0.6261237
0.4627450980368118,0.003921568627439548,0.52441233
0.46666666666424245,0.003921568627439548,0.56139016
0.47058823529167304,0.003921568627439548,0.4897803
0.47450980391910363,0.003921568627439548,0.5813277
0.47843137254653423,0.003921568627439548,0.7990965
0.4823529411739649,0.003921568627439548,0.45712423
0.48627450980139547,0.003921568627439548,0.55750585
0.49019607842882607,0.003921568627439548,0.63529426
0.49411764705625666,0.003921568627439548,0.5224818
0.4980392156836873,0.003921568627439548,0.6609013
0.5019607843111179,0.003921568627439548,0.60444534
0.5058823529385486,0.003921568627439548,0.3215907
0.5098039215659791,0.003921568627439548,0.46362594
0.5137254901934097,0.003921568627439548,0.4863253
0.5176470588208404,0.003921568627439548,0.40774617
0.5215686274482709,0.003921568627439548,0.7137079
0.5254901960757016,0.003921568627439548,0.61986625
0.5294117647031321,0.003921568627439548,0.1765572
0.5333333333305628,0.003921568627439548,0.6366248
0.5372549019579934,0.003921568627439548,0.56900054
0.541176470585424,0.003921568627439548,0.5422284
0.5450980392128546,0.003921568627439548,0.62944376
0.5490196078402853,0.003921568627439548,0.41860363
0.5529411764677158,0.003921568627439548,0.33414316
0.5568627450951464,0.003921568627439548,0.39671528
0.560784313722577,0.003921568627439548,0.39599183
0.5647058823500076,0.003921568627439548,0.7258394
0.5686274509774383,0.003921568627439548,0.3713162
0.5725490196048688,0.003921568627439548,0.4792357
0.5764705882322995,0.003921568627439548,0.55714697
0.5803921568597301,0.003921568627439548,0.54424244
0.5843137254871607,0.003921568627439548,0.4881526
0.5882352941145913,0.003921568627439548,0.7365339
0.592156862742022,0.003921568627439548,0.7780673
0.5960784313694525,0.003921568627439548,0.51013494
0.5999999999968831,0.003921568627439548,0.32060796
0.6039215686243137,0.003921568627439548,0.5320033
0.6078431372517443,0.003921568627439548,0.60225385
0.611764705879175,0.003921568627439548,0.62556237
0.6156862745066055,0.003921568627439548,0.36933163
0.6196078431340362,0.003921568627439548,0.41956934
0.6235294117614668,0.003921568627439548,0.76522386
0.6274509803888974,0.003921568627439548,0.500949
0.631372549016328,0.003921568627439548,0.3558777
0.6352941176437586,0.003921568627439548,0.7765337
0.6392156862711892,0.003921568627439548,0.5539132
0.6431372548986198,0.003921568627439548,0.6607194
0.6470588235260504,0.003921568627439548,0.29343832
0.650980392153481,0.003921568627439548,0.4582779
0.6549019607809117,0.003921568627439548,0.3502369
0.6588235294083422,0.003921568627439548,0.3755727
0.6627450980357729,0.003921568627439548,0.53514636
0.6666666666632035,0.003921568627439548,0.5145982
0.670588235290634,0.003921568627439548,0.5799663
0.6745098039180647,0.003921568627439548,0.46164003
0.6784313725454952,0.003921568627439548,0.39912337
0.6823529411729259,0.003921568627439548,0.36866587
0.6862745098003565,0.003921568627439548,0.38154778
0.6901960784277871,0.003921568627439548,0.39584067
0.6941176470552177,0.003921568627439548,0.47854954
0.6980392156826484,0.003921568627439548,0.39996147
0.7019607843100789,0.003921568627439548,0.44743437
0.7058823529375096,0.003921568627439548,0.4536562
0.7098039215649402,0.003921568627439548,0.49313745
0.7137254901923707,0.003921568627439548,0.68011767
0.7176470588198014,0.003921568627439548,0.44956714
0.7215686274472319,0.003921568627439548,0.11276639
0.7254901960746626,0.003921568627439548,0.48613456
0.7294117647020932,0.003921568627439548,0.21279064
0.7333333333295238,0.003921568627439548,0.6291016
0.7372549019569544,0.003921568627439548,0.387988
0.7411764705843851,0.003921568627439548,0.47971618
0.7450980392118156,0.003921568627439548,0.54778343
0.7490196078392463,0.003921568627439548,0.68112755
0.7529411764666769,0.003921568627439548,0.34020936
0.7568627450941074,0.003921568627439548,0.4641023
0.7607843137215381,0.003921568627439548,0.20167974
0.7647058823489686,0.003921568627439548,0.37540433
0.7686274509763993,0.003921568627439548,0.44661844
0.7725490196038299,0.003921568627439548,0.28101218
0.7764705882312605,0.003921568627439548,0.6921718
0.7803921568586911,0.003921568627439548,0.2083853
0.7843137254861218,0.003921568627439548,0.38536474
0.7882352941135523,0.003921568627439548,0.4312287
0.792156862740983,0.003921568627439548,0.040423296
0.7960784313684135,0.003921568627439548,0.24722001
0.7999999999958441,0.003921568627439548,0.30976647
0.8039215686232748,0.003921568627439548,0.34556085
0.8078431372507053,0.003921568627439548,0.3600839
0.811764705878136,0.003921568627439548,0.3131613
0.8156862745055666,0.003921568627439548,0.42891246
0.8196078431329972,0.003921568627439548,0.5269722
0.8235294117604278,0.003921568627439548,0.16538428
0.8274509803878585,0.003921568627439548,0.5991732
0.831372549015289,0.003921568627439548,0.13118783
0.8352941176427197,0.003921568627439548,0.5195088
0.8392156862701502,0.003921568627439548,0.6671669
0.8431372548975808,0.003921568627439548,0.1762564
0.8470588235250115,0.003921568627439548,0.2798368
0.850980392152442,0.003921568627439548,0.15364997
0.8549019607798727,0.003921568627439548,0.31918225
0.8588235294073033,0.003921568627439548,0.11182142
0.8627450980347339,0.003921568627439548,-0.05828256
0.8666666666621645,0.003921568627439548,-0.03155142
0.8705882352895951,0.003921568627439548,0.3006529
0.8745098039170257,0.003921568627439548,0.015136145
0.8784313725444564,0.003921568627439548,0.30533424
0.8823529411718869,0.003921568627439548,0.5673209
0.8862745097993175,0.003921568627439548,0.38152286
0.8901960784267482,0.003921568627439548,-0.12809893
0.8941176470541787,0.003921568627439548,0.58241755
0.8980392156816094,0.003921568627439548,0.23758425
0.90196078430904,0.003921568627439548,0.38082364
0.9058823529364706,0.003921568627439548,0.46885064
0.9098039215639012,0.003921568627439548,0.34482202
0.9137254901913318,0.003921568627439548,0.12212664
0.9176470588187624,0.003921568627439548,0.33755982
0.9215686274461931,0.003921568627439548,0.21909077
0.9254901960736236,0.003921568627439548,0.16225801
0.9294117647010542,0.003921568627439548,0.18295038
0.9333333333284849,0.003921568627439548,0.5684265
0.9372549019559154,0.003921568627439548,0.39134094
0.9411764705833461,0.003921568627439548,0.21688527
0.9450980392107767,0.003921568627439548,0.29233697
0.9490196078382073,0.003921568627439548,0.20127301
0.9529411764656379,0.003921568627439548,0.28298607
0.9568627450930685,0.003921568627439548,0.6398877
0.9607843137204991,0.003921568627439548,0.55566764
0.9647058823479298,0.003921568627439548,0.47874105
0.9686274509753603,0.003921568627439548,0.35408074
0.9725490196027909,0.003921568627439548,0.095458165
0.9764705882302216,0.003921568627439548,0.41123384
0.9803921568576521,0.003921568627439548,0.34522802
0.9843137254850828,0.003921568627439548,0.28677768
0.9882352941125133,0.003921568627439548,0.23954432
0.992156862739944,0.003921568627439548,0.8175852
0.9960784313673746,0.003921568627439548,1.006943
0.9999999999948052,0.003921568627439548,0.46576595
0.0,0.007843137254879095,0.14297225
0.003921568627430609,0.007843137254879095,0.3504775
0.007843137254861217,0.007843137254879095,0.43626222
0.011764705882291827,0.007843137254879095,0.43680802
0.015686274509722434,0.007843137254879095,0.31731468
0.019607843137153042,0.007843137254879095,0.09844626
0.023529411764583653,0.007843137254879095,0.4058304
0.02745098039201426,0.007843137254879095,0.3290225
0.03137254901944487,0.007843137254879095,0.3595637
0.03529411764687548,0.007843137254879095,0.16114289
0.039215686274306084,0.007843137254879095,0.62668234
0.04313725490173669,0.007843137254879095,0.33730063
0.04705882352916731,0.007843137254879095,0.47166
0.050980392156597915,0.007843137254879095,0.49224487
0.05490196078402852,0.007843137254879095,0.5507817
0.05882352941145913,0.007843137254879095,0.2851336
0.06274509803888974,0.007843137254879095,0.45568925
0.06666666666632035,0.007843137254879095,0.33211163
0.07058823529375095,0.007843137254879095,0.4501754
0.07450980392118156,0.007843137254879095,0.47805583
0.07843137254861217,0.007843137254879095,0.47342232
0.08235294117604278,0.007843137254879095,0.54699004
0.08627450980347338,0.007843137254879095,0.54895586
0.09019607843090399,0.007843137254879095,0.39029783
0.09411764705833461,0.007843137254879095,0.5381878
0.09803921568576522,0.007843137254879095,0.44256884
0.10196078431319583,0.007843137254879095,0.18451755
0.10588235294062644,0.007843137254879095,0.55315727
0.10980392156805704,0.007843137254879095,0.5535407
0.11372549019548765,0.007843137254879095,0.48469537
0.11764705882291826,0.007843137254879095,0.44831467
0.12156862745034887,0.007843137254879095,0.36550376
0.12549019607777948,0.007843137254879095,0.39626282
0.1294117647052101,0.007843137254879095,0.4324294
0.1333333333326407,0.007843137254879095,0.24143513
0.1372549019600713,0.007843137254879095,0.4377275
0.1411764705875019,0.007843137254879095,0.43445945
0.14509803921493253,0.007843137254879095,0.52619225
0.14901960784236312,0.007843137254879095,0.44578263
0.15294117646979374,0.007843137254879095,0.57219577
0.15686274509722434,0.007843137254879095,0.52222174
0.16078431372465496,0.007843137254879095,0.45142516
0.16470588235208555,0.007843137254879095,0.40690205
0.16862745097951617,0.007843137254879095,0.5675655
0.17254901960694677,0.007843137254879095,0.63095886
0.1764705882343774,0.007843137254879095,0.6839553
0.18039215686180798,0.007843137254879095,0.54329526
0.1843137254892386,0.007843137254879095,0.3610241
0.18823529411666923,0.007843137254879095,0.43679762
0.19215686274409982,0.007843137254879095,0.41293576
0.19607843137153044,0.007843137254879095,0.3961956
0.19999999999896104,0.007843137254879095,0.6469951
0.20392156862639166,0.007843137254879095,0.6835408
0.20784313725382225,0.007843137254879095,0.51212096
0.21176470588125287,0.007843137254879095,0.54244196
0.21568627450868347,0.007843137254879095,0.58335525
0.2196078431361141,0.007843137254879095,0.5947548
0.22352941176354468,0.007843137254879095,0.5887287
0.2274509803909753,0.007843137254879095,0.36001033
0.2313725490184059,0.007843137254879095,0.47867924
0.23529411764583652,0.007843137254879095,0.5664651
0.23921568627326711,0.007843137254879095,0.5507279
0.24313725490069774,0.007843137254879095,0.6597322
0.24705882352812833,0.007843137254879095,0.62414974
0.25098039215555895,0.007843137254879095,0.5867378
0.25490196078298955,0.007843137254879095,0.5992767
0.2588235294104202,0.007843137254879095,0.53660595
0.2627450980378508,0.007843137254879095,0.5587243
0.2666666666652814,0.007843137254879095,0.5975235
0.270588235292712,0.007843137254879095,0.41193828
0.2745098039201426,0.007843137254879095,0.7081669
0.2784313725475732,0.007843137254879095,0.6667548
0.2823529411750038,0.007843137254879095,0.40434226
0.2862745098024344,0.007843137254879095,0.4574678
0.29019607842986506,0.007843137254879095,0.4653054
0.29411764705729565,0.007843137254879095,0.7095732
0.29803921568472624,0.007843137254879095,0.59731424
0.30196078431215684,0.007843137254879095,0.5492294
0.3058823529395875,0.007843137254879095,0.6234018
0.3098039215670181,0.007843137254879095,0.64051837
0.3137254901944487,0.007843137254879095,0.38614643
0.3176470588218793,0.007843137254879095,0.6469168
0.3215686274493099,0.007843137254879095,0.49255428
0.3254901960767405,0.007843137254879095,0.6021183
0.3294117647041711,0.007843137254879095,0.3762626
0.33333333333160176,0.007843137254879095,0.36014757
0.33725490195903235,0.007843137254879095,0.51480913
0.34117647058646294,0.007843137254879095,0.5963399
0.34509803921389354,0.007843137254879095,0.38823903
0.3490196078413242,0.007843137254879095,0.53615624
0.3529411764687548,0.007843137254879095,0.6508336
0.3568627450961854,0.007843137254879095,0.7161071
0.36078431372361597,0.007843137254879095,0.5300823
0.3647058823510466,0.007843137254879095,0.5094733
0.3686274509784772,0.007843137254879095,0.4587903
0.3725490196059078,0.007843137254879095,0.584135
0.37647058823333845,0.007843137254879095,0.62222654
0.38039215686076905,0.007843137254879095,0.5979921
0.38431372548819964,0.007843137254879095,0.47299093
0.38823529411563024,0.007843137254879095,0.65030503
0.3921568627430609,0.007843137254879095,0.51297444
0.3960784313704915,0.007843137254879095,0.49254686
0.3999999999979221,0.007843137254879095,0.4635984
0.40392156862535267,0.007843137254879095,0.68588233
0.4078431372527833,0.007843137254879095,0.6224839
0.4117647058802139,0.007843137254879095,0.59238917
0.4156862745076445,0.007843137254879095,0.5842248
0.4196078431350751,0.007843137254879095,0.49197832
0.42352941176250575,0.007843137254879095,0.5552594
0.42745098038993634,0.007843137254879095,0.64553946
0.43137254901736694,0.007843137254879095,0.27043942
0.43529411764479753,0.007843137254879095,0.51510215
0.4392156862722282,0.007843137254879095,0.64999807
0.4431372548996588,0.007843137254879095,0.2626533
0.44705882352708937,0.007843137254879095,0.390896
0.45098039215452,0.007843137254879095,0.4776788
0.4549019607819506,0.007843137254879095,0.2710081
0.4588235294093812,0.007843137254879095,0.47544283
0.4627450980368118,0.007843137254879095,0.6657294
0.46666666666424245,0.007843137254879095,0.6423907
0.47058823529167304,0.007843137254879095,0.622777
0.47450980391910363,0.007843137254879095,0.6355171
0.47843137254653423,0.007843137254879095,0.545717
0.4823529411739649,0.007843137254879095,0.49097627
0.48627450980139547,0.007843137254879095,0.6503044
