date,value,ma_value,lg_ma_value
2022/01/25 02:00,1100.0,1370.0,3.116607744
2022/01/25 03:00,1080.0,1250.0,3.103404579
2022/01/25 04:00,958.0,1180.0,3.092135579
2022/01/25 05:00,1150.0,1110.0,3.070776463
2022/01/25 06:00,2000.0,1240.0,3.020499395
2022/01/25 07:00,1560.0,1310.0,2.888553886
2022/01/25 08:00,865.0,1270.0,2.733865719
2022/01/25 09:00,885.0,1240.0,2.624797579
2022/01/25 10:00,602.0,1180.0,2.4628969
2022/01/25 11:00,378.0,1050.0,2.285932186
2022/01/25 12:00,352.0,774.0,2.118925753
2022/01/25 13:00,169.0,542.0,1.868252476
2022/01/25 14:00,143.0,422.0,1.923416735
2022/01/25 15:00,98.0,290.0,2.431363764
2022/01/25 16:00,19.0,193.0,2.761175813
2022/01/25 17:00,8.0,132.0,2.898816564
2022/01/25 18:00,6.0,73.8,2.996000609
2022/01/25 19:00,229.0,83.8,3.06626379
2022/01/25 20:00,1260.0,270.0,3.112828347
2022/01/25 21:00,1940.0,577.0,3.115055503
2022/01/25 22:00,1310.0,792.0,3.071268163
2022/01/25 23:00,1200.0,991.0,3.045714059
2022/01/26 00:00,1050.0,1160.0,3.045062063
2022/01/26 01:00,1020.0,1300.0,3.09725731
2022/01/26 02:00,1300.0,1300.0,3.14592118
2022/01/26 03:00,1190.0,1180.0,3.141240676
2022/01/26 04:00,906.0,1110.0,3.122598108
2022/01/26 05:00,1190.0,1110.0,3.104828404
2022/01/26 06:00,1900.0,1250.0,3.05671433
2022/01/26 07:00,1910.0,1400.0,2.933824604
2022/01/26 08:00,1210.0,1380.0,2.766288887
2022/01/26 09:00,841.0,1330.0,2.604586015
2022/01/26 10:00,587.0,1270.0,2.441433276
2022/01/26 11:00,389.0,1140.0,2.252448472
2022/01/26 12:00,215.0,859.0,2.077973194
2022/01/26 13:00,261.0,584.0,1.937852093
2022/01/26 14:00,121.0,402.0,1.808436054
2022/01/26 15:00,85.0,276.0,2.340774502
2022/01/26 16:00,2.0,179.0,2.739044648
2022/01/26 17:00,34.0,120.0,2.876794976
2022/01/26 18:00,17.0,86.7,2.985576153
2022/01/26 19:00,127.0,64.3,3.073535065
2022/01/26 20:00,1050.0,219.0,3.123851641
2022/01/26 21:00,2060.0,548.0,3.139879086
2022/01/26 22:00,1230.0,753.0,3.100944629
2022/01/26 23:00,1320.0,967.0,3.110028244
2022/01/27 00:00,1320.0,1180.0,3.101517955
2022/01/27 01:00,1000.0,1330.0,3.127104798
2022/01/27 02:00,1350.0,1380.0,3.166331422
2022/01/27 03:00,1350.0,1260.0,3.157859545
2022/01/27 04:00,1390.0,1290.0,3.133592127
2022/01/27 05:00,1170.0,1260.0,3.107436106
2022/01/27 06:00,1780.0,1340.0,3.060004934
2022/01/27 07:00,1760.0,1470.0,2.949877704
2022/01/27 08:00,1180.0,1440.0,2.802317534
2022/01/27 09:00,881.0,1360.0,2.667452953
2022/01/27 10:00,913.0,1280.0,2.522878745
2022/01/27 11:00,375.0,1150.0,2.273001272
2022/01/27 12:00,237.0,891.0,2.10720997
2022/01/27 13:00,220.0,634.0,1.953437515
2022/01/27 14:00,164.0,465.0,1.894869657
2022/01/27 15:00,91.0,333.0,2.405687787
2022/01/27 16:00,38.0,188.0,2.754093393
2022/01/27 17:00,18.0,128.0,2.889114869
2022/01/27 18:00,8.0,89.8,2.985276743
2022/01/27 19:00,152.0,78.5,3.114054696
2022/01/27 20:00,1220.0,255.0,3.163360182
2022/01/27 21:00,1970.0,568.0,3.17801718
2022/01/27 22:00,1280.0,775.0,3.148705459
2022/01/27 23:00,1170.0,967.0,3.169772369
2022/01/28 00:00,2010.0,1300.0,3.198657087
2022/01/28 01:00,1090.0,1460.0,3.217922404
2022/01/28 02:00,1520.0,1510.0,3.265211028
2022/01/28 03:00,1380.0,1410.0,3.279134394
2022/01/28 04:00,1700.0,1480.0,3.287054878
2022/01/28 05:00,1780.0,1580.0,3.261659304
2022/01/28 06:00,2440.0,1650.0,3.218185268
2022/01/28 07:00,2230.0,1840.0,3.11980556
2022/01/28 08:00,1880.0,1900.0,2.995049892
2022/01/28 09:00,1590.0,1940.0,2.856426772
2022/01/28 10:00,1040.0,1830.0,2.669471847
2022/01/28 11:00,736.0,1650.0,2.481681449
2022/01/28 12:00,430.0,1320.0,2.271841607
2022/01/28 13:00,256.0,989.0,2.094587577
2022/01/28 14:00,259.0,719.0,2.041392685
2022/01/28 15:00,82.0,467.0,2.322908105
2022/01/28 16:00,56.0,303.0,2.659599312
2022/01/28 17:00,39.0,187.0,2.844477176
2022/01/28 18:00,54.0,124.0,2.954644448
2022/01/28 19:00,170.0,110.0,3.040800061
2022/01/28 20:00,861.0,210.0,3.09985322
2022/01/28 21:00,1560.0,457.0,3.131404779
2022/01/28 22:00,1510.0,699.0,3.124938737
2022/01/28 23:00,1250.0,901.0,3.108903128
2022/01/29 00:00,1240.0,1100.0,3.107775089
2022/01/29 01:00,1130.0,1260.0,3.134602053
2022/01/29 02:00,1430.0,1350.0,3.175608441
2022/01/29 03:00,1440.0,1330.0,3.166824658
2022/01/29 04:00,1220.0,1290.0,3.167317335
2022/01/29 05:00,1230.0,1280.0,3.14343119
2022/01/29 06:00,1730.0,1360.0,3.106757344
2022/01/29 07:00,1940.0,1500.0,3.039149628
2022/01/29 08:00,1250.0,1470.0,0.0
2022/01/29 09:00,1450.0,1470.0,0.0
2022/01/29 10:00,748.0,1390.0,0.0
2022/01/29 11:00,554.0,1280.0,0.0
2022/01/29 12:00,624.0,1090.0,0.0
